business_id,date,stars,text
34159,2012-06-26 00:31:08,2.0,"Got here around 1:45, waited in line for about 15, not bad.  Bad happens now.  The placed jam packed and I cannot locate my friends for over half an hour.  They were playing pretty good music, too bad I couldn't enjoy myself because I was on a mission to find my friends.  I find my friends, one of them is drunk, super drunk.  Within five minutes of meeting them, one of them pukes and next thing I know is we are being forced to leave.  Did I mention I had to pay $30 + service fee to get in????  But that was just my luck, I can't blame the venue for things like this.  Would have been better if they granted re-entry upon the rest of us returning to the pool - no. Sure there are rules and one of them happens to be no re-entry, but absolutely no flexibility?  Especially at a place where bouncers ask for $200 to bribe them (yes, this apparently happened earlier in the day to my friends).  It's a nightmare trying to take care of a drunk person and get the belongings (one coat check, meaning we had to take other people's belongings too).  You are not allowed in the hotel unless you have your bottoms on (reason why we had to get everyone's stuff).  I was handed the room key and room number via text because we thought it would be easier to get back in (although chances were very slim) as opposed to two.  The security calls for paramedics and they come to do their simple check up.  I was pissed and annoyed but they were doing their job so no complaints from a sober person point of view so that was okay.  We got the okay to go and I took the friend up to the room.

I get back to the Beach Club and explained I had my other friends' stuff AND the room key without which they will not be able to get back into the hotel.  I cannot reach the other friend with a phone.  Shoot, I'm thinking I'm not coming to Vegas again.  One of the security people approached me and asked how my friend was, HOW WONDERFUL HE ASKED! Because I also explained to him my current situation and he talked to the other people at the door and they let me in. See?  There is the reasonable flexibility.  (hence, two stars, not one)

So here is my real experience at Encore Beach Club:

There is just too many people.  You are just standing in water jumping up and down OR doing the same thing outside the pool.  It is too packed.  Getting drinks at the bar is unimaginable - the line is just insane.  With that many drunk people still drinking, who knows how much pee is present in the water???

The lifeguards are annoying as hell, blowing the whistles for every single thing - no splashing, etc.  They all go insanely crazy when a guy gets on the stripper pole area even for a second, I thought an arrest was about to be made with so many whistles going off.

If you have no issues dropping the dough you could spend purchasing a very decent DSLR, go for the tables and cabanas with wait service.  Otherwise, not worth the entrance fee.  By entering here though you have a full excuse to be at the douchiest level possible for guys or to act as if you have no brain for girls so if that's what you want (seemed like that's what everyone else wanted at this place), go here without the $$$$$.  Standard party goers in Vegas but this place by far the worst.

Lock box is available for $20 by the entrance.

Not going back."
143487,2017-12-02 20:04:40,5.0,"By far the best Mexican food we have had in Las Vegas. The fideo soup was loaded with flavor and so we're the salsas. We ordered the lunch combinations so we could try a variety and we were not disappointed by any of them. The service was impeccable, we will definitely be back soon."
34159,2017-06-27 23:52:19,5.0,"I've been to many of the Day Clubs in Vegas. Hands down, Encore Beach Club aka EBC is one of the best day clubs you can go to. One of the MAIN reasons why this is one of the best is that they actually have Gaming Tables. Most Day Clubs don't (actually, I don't think any other day clubs have gaming tables, with the exception of XS but that is a nightclub). So if you're a gambler like me, you're gonna want to go here.
Also, If you're going to book a table, I recommend booking the Lilypads. Why? Its on the water so you can chill on your Lilypad and hang out in the water. Best of both worlds in my opinion! You can't order food from your Lilypad but you can order food from the grill and BRING it to your lilypad. So you're good! If you're going to book any tables at EBC, make sure you go through a reputable promoter. I HIGHLY recommend booking with the EBC VIP host Brian Pfeiffer (773) 459-8133 - His cell phone. Just text him! He is AMAZZZINNNGG. He will walk you in, he will make sure you're all good and he will answer all your questions. Just went to Vegas this past weekend and had a blast."
65124,2015-07-28 08:40:01,4.0,"First time in this place. Pretty impressive. I liked the lemon popcorn chicken with green onions..good flavor and sauce. The soy garlic chicken wings were a little too sweet actually, I wish they were a little less sweet and more garlicy. Bimbap was excellent. Delicious and very comforting. Of course all the sides great as usual with Korean Cuisine. Overall, we were pretty happy. Service was good, even though I've never been a fan of pressing a button to get the server's attention. I am not sure where that started but it's a bit  awkward and not very classy. Would come back and have a few other things on the menu."
96069,2018-05-28 20:26:32,5.0,Jason recommended the penne shrimp dish its was awesome. Definitely request Jason as your waiter. We will be back
162637,2015-10-07 23:03:24,5.0,"Love this place! Very high quality, if not pricey food. The reason for this 5 star review is for their happy hour. The prime burger is one of my favorite burgers in town & during happy hour it's only $7 for this quality bacon burger. You get your choice of cheese ( I get blue) & a side of fries. If your a burger lover check out one of the best deals in Vegas."
135546,2015-10-07 23:24:04,5.0,"This place is a hidden gem! We moved to Vegas from San Francisco last year and have been here several times since. I took some friends here last weekend, that were visiting and they fell in love with it too. The play yard in the back is a blast!! So much fun!! Drinks are super affordable. We had an adorable waitress named Anne Marie and she was awesome! Super nice, quick with our drinks, very attentive and personable. I've been a server before so I'm a bit picky but she was on it! Love this place!"
178428,2004-10-19 03:05:42,5.0,"New club in the Hard Rock, and currently the hottest place in Vegas... Similar to Rain.  Best club on Sunday night, hands down."
162637,2015-10-23 16:04:34,5.0,"Came here to meet my BFF, we had happy hour.  Everything was great, food, drinks, price, and service!  I love this place and the atmosphere."
142312,2018-03-15 19:45:14,1.0,"Servers look you in the eye then ignore you when you are the only customer standing at the bar wanting a drink. Incredibly, egregious customer service."
97837,2018-01-21 05:02:46,5.0,"This was the absolute best meal (and cocktails) I've ever had.  Chic atmosphere and great date spot. Do yourself a favor and add this restaurant to your Must Eats!!!

Our server, Brandon gave us the best recommendations and we couldn't have been more pleased with his service. 

MUST EATS: Trios of Picos and get the side of Guac. It comes with chips, plantains and arepas ... Chicharrones - my boyfriend said these were the best wings he's ever had! The onions and sauce made the dish!! For entrees, get the Braised Short Rib and Brazilian Beef Tenderloin. We both agree they were phenomenal. 

MUST DRINK: Chica-Rita - holy cow - the most amazing drink!!!! Not on the menu, but Brendon also whipped us up a Mezcal Old Fashioned, which was nothing short of perfect."
192547,2016-07-03 19:21:55,1.0,"The most bland tasting Italian food that I have ever had! Unfortunately, the only good thing was the cappacino. Very over priced as well! The food comes out on basically an assembly line with a salad extremely drenched in dressing. Garlic bread was decent. I was very excited to go to this restaurant and it was a major let down for my family. We had linguine and clams,manicotti,and lasagna. Each dish was equally lackluster."
192547,2017-09-20 14:22:31,3.0,"I was a little disappointed in the speed of seating guests. I had an 8:30 reservation and was not seated until 8:45, aside from arriving at 8:15. After being seated, service was not bad. The food was tasty and they give you large portions. I had shrimp alfredo and was pleased. They serve you bread a salad before your entree and they are both delish! After your meal, they also serve cappuccino. It was very tasty. I love the ""hole in the wall"" ambience and decor. They even have the menu up on the wall lol. Overall it was a nice experience."
162637,2018-03-15 19:27:41,5.0,This is a great steakhouse! We celebrated my birthday here! Started with the calamari which was really good. Didn't expect the twist with the sweet chili sauce. Which it Is tossed in. Ordered the tomahawk ribeye medium plus was PERFECT! Super moist and tender! The best lobster Mac and cheese!! Can't forget about the blueberry lemon drop!!
1611,2016-10-13 21:22:02,5.0,I love this place soo much i almost dont want to tell anyone about it...lol such elegance abd class...soo sexy
142312,2017-01-14 21:34:04,1.0,"Came in here looking for a lively country bar in Vegas, let me say this is not it. The bartenders and staff are very nice. The atmosphere has more of an older crowd, my friend and I were the only ones doing line dancing. We had an okay time. We asked for a special 9$ jar for both of us and received a bill for 50$! We let it go and went on with our night but even the nicest clubs in vegas are not that much! Added bonus everyon starts leaving around 12 and you yourself will have to leave before 1 or youll be bounced out too!"
192547,2015-12-05 03:49:14,4.0,"Hole in the wall?  Basically there was a hole in the wall. I went in. They put me in a booth. Ordered lasagna. Not bad expensive. Not Italy lasagna but worth the price. All you can drink red or white wine l, Salad, garlic bread and Lasagna for $25.95. Not bad. Heck I would do it again."
153845,2018-06-26 17:23:27,5.0,"Ioana was a wonderful server. Thank you for being so polite.  We are locals and decide to come down and do the ""tourist"" thing and you were amazing. Thanks again, we'll be back."
15810,2016-08-12 21:40:02,5.0,"Great hookah, delicious food ( we tried the chicken Kabob and freshly made bread) , very friendly staff. I will definitely go back when I visit Vegas in the future ."
130178,2015-12-20 22:30:31,4.0,"Excellent service and extremely rich tasting food, Guy has taken sports bar food to a new level of decadence. I had the Triple T fries and 14-hour Brisket sandwich. The meal was heavily portioned. The truffle oil laden fries were topped with minced garlic, cheese, and cilantro. The brisket was fall apart tender on top of Texas toast, abundantly garnished with cabbage. The mixed fries accompanying the brisket were like hot thick BBQ chips, delicious. Ashley made our experience perfect, attending to our wants and needs, making great suggestions, and patient. My suggestions though are to order margaritas or the ginger mint cocktail to temper the creamy robust and overwhelming at times. Please share because the tastes are to strong to eat the same dish for 30 minutes, mix it up and prepare for large portions."
130178,2016-07-03 19:00:59,3.0,"So my Wife and I along with my son stopped in for two meals while we were staying at the Linq Hotel.

Dinner.  We all had a great Time the service was great the food was great, Wife and I both had the Cesar Salad I added Chicken the wife did not.  I added a wing order plain with both sauces on the side,  another great choice! My son ordered the volcano fries I believe.  They were a little spicy for him but I had one and they were also very good.  

Experience #1 ""4 Stars""

Breakfast the next Morning:  Being we had such a good experience the night before we decided we should try breakfast.  WOW did things change.  The only part of this experience that was favorable was the Hostesses!  They met you without delay and were extremely polite.  From Mount Everest to Death Valley from there.  We sat down and waited a while for our server ""Eric"" to arrive.  When he did he looked alike he had just gotten out of bed, and acted like we were wasting his time.  We ordered three things.  

1.  Steak and Eggs which definitely missed their stop on Flavor Town, Extremely Bland!  Cooked well but again very bland.  

2.  Chilaquiles.  Looked like it sat under a heat lamp too long and again other that the carne Asada which did taste ok we were not a fan.

3.  Chicken fried Bacon biscuits and Gravy.  The gravy was obviously prepared by someone different the the cook that prepared the Bacon which was just above Raw.  Remember the Gravy?  Outstanding, However that was the only part of the dish that was going to be eaten by my son.  This dish should be changed to just Biscuits and Gravy!  

Let me make a note that if it was not for the hostess and the guy bringing by the coffee I would have given breakfast 0 stars. However I am giving breakfast 2 stars for the things that were good.  

Also if you read the reviews it is obvious that Guy and his staff have written this place off as a lost cause because I cannot even see where they have replied to any of the reviews they have received.  Good or Bad.

Experience #2. 2 Stars.

Over all we give Guys a very charitable 3 stars. 

Lastly the Hash House must be where Guy eats when he is in town.  They waiter stated that he had been there for a while and that Guy doesn't even stop buy when he is in town.  

We did try the Hash House A GO Go and it was great. Long wait but well worth it!!!!!!"
1611,2015-07-28 16:53:47,5.0,"Exceptional in food quality, taste and ambience. 

The Dinner- 
Moscow Mule-Plenty of vodka, spiced with candied ginger and lime. 

Appetizer- Cheese and Meat Assortment; Venison, Prosciutto, goat and cow cheese options. 

The half chicken with honey truffle sauce- Light yet robust, with ''Mac and Cheese'

Dessert- Lemon Cheesecake, Spiced Pumpkin Brulee and Tiramisu Cappuccino. 

The Lemon citrus notes blended perfect with the cheesecake creating a noticeable and pleasant accent with the creamy texture of cheesecake. 

Tiramisu Cappuccino- Thick whipped texture. Very Rich. I recommend sharing. 

Spiced Pumpkin Brulee- Solid dependable Crème' Brulee.

The service was attentive and the ambience is unique and tasteful. 

Vintner Grill was difficult to find hidden inside an office suite complex. Trust your map. Its tucked away right off the main road. Experience was enjoyable and the food memorable."
9439,2015-08-19 04:53:51,5.0,"Sat at the bar and the bar tender introduced me to a new drink that I love! I have never liked beer, but he made me a ""Shandy"" (Stella Beer and Sprite mixed together). I am now a shandy lover."
9439,2012-10-08 17:10:48,1.0,"We visited last week.  Be Warned! My husband's sister ordered a cheeseburger.  The waiter asked how she wanted it cooked and explained that ""Medium"" would be pink through-out.  She ordered the burger medium.  It took a very long time for our food to arrive and when it did, her burger was cooked very well done.  The waiter offered to have another burger made.  We had waited quite a while, and everyone was nearly done with their meals, all of us sharing with my sister-in-law whom still had no burger.  The waiter came by and my sister-in-law said to just cancel the order because we had already waited too long for it.  He said that he would take care of it.  A few minutes later, someone who appeared to be a manager came to the table delivering the burger we had already asked to be removed from the order.  My sister in law, frustrated at this point stated ""No, I don't want it now"".  The manager walked away.  A few minutes later I noticed the manager with a waiter standing in the middle of the restaurant pointing at our table and mocking my sister-in-law like a school yard bully.  I very discreetly informed our waiter that I thought it was highly inappropriate for his manager to behave in such a way.  Moments later the manager stormed up to our table and began raising his voice at me and scolding me for my ""perception"" about what had taken place.  He then went on to blame the whole incident on the waiter, who had done nothing wrong.  I won't be back."
192547,2012-01-03 17:10:59,2.0,"Food is basic Italian and comes with all you can drink wine, but it's around 30 bucks per person.  Not worth it..."
153845,2018-03-03 23:39:21,5.0,"If you are headed to a Golden Knights game and you want to chow down before hand, stop here for a great selection of foods and spirits.  Prompt, friendly service and a delicious reasonable priced meal for 3 of us including multiple apps and some drinks along w entrees.  Our waitress Tiffany was awesome and Erin wants to be friends with her.  Overwhelmingly pleasing experience."
153845,2016-04-11 16:56:30,5.0,Handles allergies very well and the food is absolutely delicious.  The service is great too.
51946,2016-07-25 07:07:03,5.0,I love going to this bar. Always great and fast service! The deep fried cauliflower is amazing! And Christian gives the best bar service! Love this place. Highly recommended!!!!
143487,2017-02-09 03:44:39,2.0,"Pro's-
Service was good. 
A couple of the salsa's were good. 
Prices not too bad.
The soup with the noodle sticks was very good.

Con's
All of the food  besides the soup was bland. 
All of the proteins were dry and overcooked. Chicken, Pork, Carne Asada all overcooked and bland. 
Everything on the fajita serving platter had a burnt taste after about 5 minutes. 
Evident that many of the items were not made in house. 

If your by the airport try El Fresco's Cocina Mexicana. The best Mexican food I have ever tried."
1611,2012-03-01 01:38:55,5.0,"Everything was amazing from the decor to the service. Had a cheese plate, drinks, seafood pasta dish, and dessert. If my wallet was a littler fatter, I'd definitely go here more often."
97837,2017-12-15 23:12:33,5.0,"What a hidden gem!!  Happened upon it while at a meeting at The Venetian and so happy I did. Latin American cuisine which is amazing!  The ambiance, the music, the service - wow!!  Highly recommend the crispy potato taquitos!!  O M G!!  The fish tacos - y u m. The Cuban sandwich ahhmaaazimgggg!!  Get the guacamole - comes with chips and plantain chips!!  You have GOT to experience this restaurant!!!A+++"
112963,2015-06-08 18:41:44,3.0,"3 1/2 Stars! Khoury's is A-Ok in my book!  
We popped in yesterday to meet another couple for a beer.  Our friends are BIG fans of this place and always speak highly of Khoury's. So we thought it would be a perfect opportunity to see our friends and hangout somewhere new.  The staff was friendly and laid back, the beer was cold, and the glasses were clean. We had a very nice visit with our friends. It was a great way to spend our afternoon and we will certainly return."
101708,2018-10-04 13:29:35,4.0,"I have eaten here twice and each time the sushi (chefs choice) platter was excellent.  As with anything on the LAs Vegas strip, it was pricey but delicious.  Be prepared for a walk as Sushi Samba is in the back of the Palazzo but it's worth the walk."
140230,2016-12-19 07:27:19,1.0,"It's full of old ladies (tías calientes)... Drinks are over priced, and well drinks are no longer 5 dollars. False advertisement...  Pre-game before or go somewhere else."
162637,2017-08-16 04:36:03,5.0,"I wanted to respond to Aaron's review. That's because I'm likely the individual the server was sitting with. Just to clarify, that was at my request. I'm on my own these days, and on most evenings my company is the latest issue of Sports Illustrated. But at this particular Fleming's, where I generally dine once each week and am a Magnum member) I've become friendly with most of the people that work there. And on this particular evening, I asked the server to join me. Had this prevented her from being attentive to your party (which was not the case, as you noted), you'd have a legitimate complaint. As that wasn't the case, there was no lack of professionalism whatsoever. Fact is, while I really enjoy all the elements (food, service, ambience) at this Fleming's, it's the personal treatment that keeps me coming back. I thought this needed to be said."
137030,2015-12-20 19:31:18,5.0,Best place for steaks bar none. Every Sunday all steak 1/2 off. Great place to watch some football while you eat. I'm not a salad kind of guy but this place make great salads too. Everything on the menus are great!
101708,2009-05-20 00:04:00,5.0,"Out of all the restaurants I've been to in Vegas, I must say....Sushi Samba is probably the best one I've eaten at!  

Though the food isn't cheap and the portions aren't big.....everything that I ordered was delicious and well worth the money.  I would recommend everything I ordered for those that are going there.  
Here's what I ordered for 2 people:
1) sea bass and miso antichucos....the Peruvian corn that comes with it was quite tasty
2) agedashi tofu....3 fried tofu, 1 asparagus and 1 mushroom in some sort of sauce.  this was probably the most normal item that we ate on the menu....but it was still good.
3) bobo brazil samba roll.  this was quite interesting...seared kobe beef roll.
4)  some sort of spicy tuna roll.  the tuna was high quality...VERY FRESH!
5) Peruvian hot chocolate....this was DAMN good!  The drink was thick and very creamy.
6) Mango honey crisp taquito.  

thinking of the food makes me drool wishing i could have it again.  
the service there was EXCELLENT!  waiters clean your table and fill your water before you even have to ask.  they were very attentive and not smothering.

BE AWARE though...right when you sit down they ask you if you'd like some edamame.  you think this would be free....but you will later find out that you're being charged for it.  

Sushi Samba is a definite must!"
9439,2013-12-07 14:21:47,4.0,We probably eat more at Wolfgangs than any other place inside MGM. Always really good chow and service. Thanks folks. Well done.
53617,2010-07-07 20:08:58,1.0,"Service is terrible. 

There were 2 of us, the hostess sat us with only one menu. After we had to take turns to share the menu, we finally decided on our entrees. 30 minutes passed, no one ever approached the table so we decided to leave. On our way out I wanted to let the hostess know that we were never greeted, after which she asked ""what table number were you at?"" How am I supposed to know? Is it a requirement to know your table number in order to get waited on?"
67070,2016-07-14 19:39:07,5.0,"Price points are awesome 2 different happy hours. Great menu of food and drinks. They do brunch and also live music and DJ,so. This new place will soon be popular."
153845,2017-08-16 13:06:11,2.0,"We arrived during the mid-day Beat the Clock Happy Hour. Our waitress took about 10 minutes to take our order. I ordered a margarita. She forgot to ask salt or no, so I sent it back and asked if I could have one no salt; she just wiped the salt off of it. We had ordered 2 appetizers, but they came 20 minutes in between. We asked for the manager & the waitress became nicer. I felt like the length of service was designed to avoid ""Beating the Clock""."
135546,2014-05-07 18:17:16,4.0,"I think the Gold Spike is uber swank, I like it here. It reminds me of the Bay Area. Had a private tour of the room renovations and an explanation of the ""vision"" for downtown. Wait and see I say, Vegas is reinventing herself every chance she gets.
The crowd here is business/professional/casual/hip at least it has been every time I have been in. Again, reminds me of the Bay."
41738,2015-10-08 01:13:50,3.0,"Been going here the last couple Sundays to watch Niner games with the Niner Nation, who reserves a room with a large screen TV. I've been a little late as I watch the morning games until conclusion to check my fantasy points, so the room has been packed and I get stuck at the bar. They are a friendly group of people so that's cool.

This review is for the bar itself, and the specials. $3 bloody mary's, coors light, and some other beer I will never drink. Food specials are only $4.99 cheeseburgers w/fries, chili cheese dog, or some fancy fries. I usually get the cheeseburger and its been OK. The bloody marys are pretty weak and pretty tame. Service is extremely busy, and so its hit or miss after you initially sit down and order. 

Overall, its a nice bar with a raised table seating area, a large bar with gaming, and a couple of rooms for groups. TV's everywhere so you won't miss any of the action. I'll be back for sure to root for my Niners, and as they lose proceed to enjoy alcoholic beverages."
153845,2017-03-03 18:42:15,1.0,"What a horrible experience! I came here with friends on a Saturday afternoon shortly after landing in Las Vegas. I came specifically because my co workers told me how great the Patron Milkshakes are and that the food was tasty! 

Well first blow to my experience was that they were out of Patron milkshakes! Can someone explain to me how a restaurant that is located on the strip of Las Vegas on a Saturday afternoon is out of anything?!! I was livid. They told me that they were out of the milkshake mix but not the Patron. Sounds like bad managing of inventory if you ask me. 

Secondly the customer service was horrible. They did not offer a replacement drink for my troubles and our waitress was switched out without warning and the first waitress gave us the wrong information. She allowed my friends to order $19 bottomless mimosas and then after serving the mimosas told them that the deal would end in about 10 minutes!! Wth!! Basically meaning that in 10 minutes they had to drink as many as they could. That's horrible. 

The waitress ended up taking it off of the bill but here is where it gets worse. 

The mimosas were watered down like they had been pre-made and were sitting in a pitcher of ice all day. They must do better than that. The food was disgusting. The English muffin on my eggs Benedict was stale and hard. The hollandaise sauce lacked flavor and my food was cold. I'm just so fed up with place. Do yourself a favor and don't waste your time. Maybe try Shake Shack next door. Come to think of it. I should've just gone next door ordered a shake from shake shack and told them to put Patron in it. But I was so pissed off and in complete disbelief at the service and experience I couldn't think logically. This place has got to get it together."
130178,2014-08-24 21:13:47,2.0,"Woof woof, *pant*, *pant*, *pant*, woof woof  (I'll get back to this).

Keeping it real, this is an eatery created by a marketing group for a TV personality rather than a chef driven restaurant.  Words like fresh, farm raised, organic are replaced by outta bounds, awesome, righteous,  slam dunk, mack daddy.  The flavors are very bold, bordering on over the top.  Most components of a dish compete rather than compliment.    Not a big deal if you spent the evening smoking a couple of cigars or killed your pallet on a packs of cigs.

For ""shareable"",  respectable ""sashimi won-taco"" (fried won ton skin shaped like a taco shell filled with ahi mixed with a mango jicama salsa and topped with an odd sweetened soy and a wasabi aioli).  Passable but the aioli adds a flabbiness to the dish and obscures the flavor of the fish.  The ""fondue dippers"" are bizarre.  Breadsticks are wrapped in pepperoni then self dipped into a fondue of  oil stabilized provolone, sausage, and tomato.  Fans of a greasy pizza will be right at home.

On to the sandwiches and burgers:

""Come Rod.  Come here boy.  Sit.  Awww that's a good boy.  Now shake hands.  Awww Rod's a good doggie"".

Contrary to what my ex might say, I'm not a dog.  I don't expect my meal to be tossed on a plank, burger falling over, only half on the bun, toppings and sauce spilling everywhere and fries thrown on for good measure.

A ""big dipper"" features tender slices of prime rib, smothered by melting pepper jack cheese, topped by over seasoned deep fried onions in a garlic spread with excessive, bitter horseradish.  Impossible to pick up, grease and oil mask the flavor of the beef.  The ""off-da-hook smash burger"" sports a decent mix of beef but obliterated by the cloyingly sweet, excessive bourbon bbq sauce.  They claim the bun is brioche, honestly the sauce kills the taste buds.  Finally the ""mac-n-cheese bacon burger""  Cloying, greasy, way over the top.  The overstuffed burger is impossible to pickup and messy to eat.  A side of flavorful but soggy fries accompanies all selections.

Props for service.  Fast and attentive.  

Great for the Vegas tourist looking for the show.  Locals and regulars look elsewhere."
153845,2015-10-17 00:56:42,1.0,"After we were seated by the hostess, we spent 10 minutes waiting for someone to even address us with about 7 waiters and waitresses passing us by. Finally, my friend went to the bar to go get us some waters. I then got up and approached one of the waitresses and asked her if she could help us locate our waiter. Her response was ""go talk to the hostess"". Annoyed, I then asked her if she could send a manager over. She turned around and continued serving her tables. Finally the hostess came over and I asked again to speak to the manager. The manager finally came over to our table and asked ""can I help you?"". I started explaining the situation and he cut me off before I could get one sentence out and asked what we were ordering. He was uninterested in our concern, did not apologize, and made some lame excuse like the hostess shouldn't have brought us there. Our food came out quickly, but they forgot a side salad that we ordered and the food was questionably not warm. The manager never followed up at the end and clearly did not care about our concerns in the slightest. The horrible service and mediocre food is not worth stepping foot in this place."
157078,2018-02-11 03:30:35,3.0,"Came to have dinner and they were pretty busy. We  took a high top table cause it was less of a wait. Ordered the bacon burger with NO ONIONS and guess what? It came with freaking onions! Ofcourse it never fails, waitress offered to make me another one but I didn't really feel like waiting 30 minutes for a burger so I took them off myself but the taste was still there . Be careful with those little iPads / game things they are not free! It will charge you $2 to play a game so don't do it accidentally! Waitress was very helpful."
137030,2015-06-21 02:13:56,2.0,The service sucks and it's really overpriced. We came for dinner took a look at the menu ordered the philly steak fries for an Appetizer which were delicious by the way!  Our waitress took forever and the atmosphere was ok at best. Dark bar atmosphere is how I would describe it. It's a place I would go for drinks with a few friends but not dinner.
142312,2011-01-09 01:31:03,4.0,"Let Vegas bring HonkyTonk Town to YOU. 3 STARS, EXTRA STAR GOES TO JESSICA C.

[ATMOSPHERE] : 
20 Burgers && Sandwiches to choose from 
+ People square dancing on the dance floor
+ Country music filling up the atmosphere
+ Band on stage
+ Dim tasteful bar feel with some lighting (just incase beer goggle's not enough *nudge nudge*)
.. minus mechanical bull *sad face*

Chicks in chaps && boy shorts? Don't worry boys, you won't be needing beer goggles in that department ;]

On top of that they had a free Burger && Beer deal for troops the time I was there. Showing their love && support for troops, huge burgers && drinking straight out of jars: nothing screams American Pride more than that. 

[SERVICE] :
Jessica's the BEST. My entire table pretty much all ordered the free meal deal and 2 appetizers. I can understand what an annoyance it can be to have 2 handfuls of troops come in and ask for the free burger && beer deal. Poor thing had to carry out 10 plates && 10 beers knowing that the tab's only going to be $25 at most (for the 2 appetizers). Given the scenario, I honestly didn't expect her to come by and check up on us, but she did. And she was so attentive despite what 20% of $25 is (don't worry, she got waaay more than 20% of the tab).

I'd give this place 5 stars if they didn't charge so much for mediocre food. $14 for an OK tasting burger? Cmon now. I can slap together the same burger @ home for $12.50 cheaper!"
135546,2016-04-11 17:50:05,5.0,This place is so cool. We stayed at the hotel and had most of our meals at the gold spike. My favorite waitress is Angelina. She is so friendly and attentive. The food was cooked perfect every time. The back yard is a grate place for adults in body but kids at heart. It was a little loud but that is to be expected at a bar. Love it.
