business_id,stars,SaturdayOPEN,SaturdayCOLSED,score_range,open_time,close_time,open_cate,close_cate,length
116192,4.285714286,18:00,02:00,4-5,18.0,2.0,1,4,8.0
87155,4.272727273,16:00,05:30,4-5,16.0,5.5,1,5,13.5
190084,4.106094808,18:00,00:00,4-5,18.0,0.0,1,3,6.0
104099,4.0444104130000005,17:30,22:00,4-5,17.5,22.0,1,3,4.5
144474,1.971223022,13:00,05:00,1-2,13.0,5.0,8,5,16.0
63116,2.685224839,00:00,00:00,2-3,0.0,0.0,3,3,24.0
89805,4.0,00:00,00:00,3-4,0.0,0.0,3,3,24.0
79662,4.029411765,00:00,00:00,4-5,0.0,0.0,3,3,24.0
147186,4.35942029,00:00,00:00,4-5,0.0,0.0,3,3,24.0
78550,3.19047619,00:00,00:00,3-4,0.0,0.0,3,3,24.0
61631,3.764705882,00:00,00:00,3-4,0.0,0.0,3,3,24.0
11153,3.025,12:00,02:00,3-4,12.0,2.0,7,4,14.0
127879,3.6,11:00,12:00,3-4,11.0,12.0,7,7,1.0
84320,4.1893939389999995,00:00,00:00,4-5,0.0,0.0,3,3,24.0
81555,2.925925926,10:00,02:00,2-3,10.0,2.0,7,4,16.0
31073,2.333333333,11:00,03:00,2-3,11.0,3.0,7,4,16.0
127132,4.166666667,11:00,22:00,4-5,11.0,22.0,7,3,11.0
133837,4.075376884,17:00,03:00,4-5,17.0,3.0,1,4,10.0
118913,3.955128205,17:00,00:00,3-4,17.0,0.0,1,3,7.0
454,2.416666667,11:00,02:00,2-3,11.0,2.0,7,4,15.0
102378,4.1315789469999995,00:00,00:00,4-5,0.0,0.0,3,3,24.0
97922,2.91136141,00:00,00:00,2-3,0.0,0.0,3,3,24.0
162303,3.645833333,16:00,02:00,3-4,16.0,2.0,1,4,10.0
159375,3.6086956519999998,00:00,00:00,3-4,0.0,0.0,3,3,24.0
192530,4.583333333,10:00,03:00,4-5,10.0,3.0,7,4,17.0
34922,4.391791045,00:00,00:00,4-5,0.0,0.0,3,3,24.0
54572,3.7373271889999997,00:00,00:00,3-4,0.0,0.0,3,3,24.0
72461,3.504273504,06:00,06:00,3-4,6.0,6.0,5,5,24.0
135285,3.75308642,00:00,00:00,3-4,0.0,0.0,3,3,24.0
154662,3.655172414,00:00,00:00,3-4,0.0,0.0,3,3,24.0
141592,2.509009009,00:00,00:00,2-3,0.0,0.0,3,3,24.0
166418,3.791348601,11:00,22:00,3-4,11.0,22.0,7,3,11.0
118508,3.3510479039999996,08:00,02:00,3-4,8.0,2.0,6,4,18.0
152904,3.888888889,09:00,09:00,3-4,9.0,9.0,6,6,24.0
45625,4.0,11:30,23:00,3-4,11.5,23.0,7,3,11.5
93125,2.904761905,11:00,01:00,2-3,11.0,1.0,7,4,14.0
93402,4.25,18:00,02:00,4-5,18.0,2.0,1,4,8.0
10587,3.166666667,07:00,23:00,3-4,7.0,23.0,6,3,16.0
161785,3.378787879,11:00,00:00,3-4,11.0,0.0,7,3,13.0
127612,3.451612903,12:00,04:00,3-4,12.0,4.0,7,5,16.0
43830,3.744117647,11:30,22:00,3-4,11.5,22.0,7,3,10.5
63881,4.578947368,11:30,00:00,4-5,11.5,0.0,7,3,12.5
161717,3.917197452,00:00,00:00,3-4,0.0,0.0,3,3,24.0
157824,3.755555556,06:00,06:00,3-4,6.0,6.0,5,5,24.0
131343,3.6,23:00,03:30,3-4,23.0,3.5,3,4,4.5
8007,4.288702928999999,16:00,22:00,4-5,16.0,22.0,1,3,6.0
86895,4.5,00:00,00:00,4-5,0.0,0.0,3,3,24.0
132337,4.334293948,12:00,04:00,4-5,12.0,4.0,7,5,16.0
151233,4.333333333,17:00,02:00,4-5,17.0,2.0,1,4,9.0
50981,3.8461538460000004,00:00,00:00,3-4,0.0,0.0,3,3,24.0
13500,4.49015748,17:00,22:00,4-5,17.0,22.0,1,3,5.0
8982,3.026392962,00:00,00:00,3-4,0.0,0.0,3,3,24.0
143794,4.173913043,00:00,00:00,4-5,0.0,0.0,3,3,24.0
121437,3.538083538,00:00,00:00,3-4,0.0,0.0,3,3,24.0
51350,3.862745098,10:00,02:00,3-4,10.0,2.0,7,4,16.0
122022,3.0,17:00,04:00,2-3,17.0,4.0,1,5,11.0
50259,4.050847458,11:00,00:00,4-5,11.0,0.0,7,3,13.0
64635,3.733333333,18:00,04:00,3-4,18.0,4.0,1,5,10.0
178101,3.01451131,00:00,00:00,3-4,0.0,0.0,3,3,24.0
41838,3.2,06:00,06:00,3-4,6.0,6.0,5,5,24.0
355,3.4444444439999997,17:00,02:00,3-4,17.0,2.0,1,4,9.0
92130,3.7,00:00,00:00,3-4,0.0,0.0,3,3,24.0
136062,4.28125,06:00,05:30,4-5,6.0,5.5,5,5,23.5
50400,5.0,11:00,22:00,4-5,11.0,22.0,7,3,11.0
71047,2.820754717,13:00,05:00,2-3,13.0,5.0,8,5,16.0
134809,3.018181818,00:00,00:00,3-4,0.0,0.0,3,3,24.0
61701,3.5625,00:00,00:00,3-4,0.0,0.0,3,3,24.0
147357,4.125,16:00,04:00,4-5,16.0,4.0,1,5,12.0
48246,4.035135135,00:00,00:00,4-5,0.0,0.0,3,3,24.0
55069,4.115384615,00:00,00:00,4-5,0.0,0.0,3,3,24.0
173192,3.987383798,11:00,23:00,3-4,11.0,23.0,7,3,12.0
101840,5.0,10:00,23:00,4-5,10.0,23.0,7,3,13.0
171460,4.432960894,00:00,00:00,4-5,0.0,0.0,3,3,24.0
157327,3.7037037039999996,08:00,00:00,3-4,8.0,0.0,6,3,16.0
154739,2.96179966,11:00,02:00,2-3,11.0,2.0,7,4,15.0
114337,4.14084507,00:00,00:00,4-5,0.0,0.0,3,3,24.0
100060,4.777777778,12:00,21:00,4-5,12.0,21.0,7,2,9.0
27778,3.6,00:00,00:00,3-4,0.0,0.0,3,3,24.0
120467,4.41,11:00,16:00,4-5,11.0,16.0,7,1,5.0
187305,1.2,11:00,22:00,1-2,11.0,22.0,7,3,11.0
7521,4.909090909,18:00,02:00,4-5,18.0,2.0,1,4,8.0
34769,4.053459118999999,16:00,23:00,4-5,16.0,23.0,1,3,7.0
64998,3.3692307689999996,00:00,00:00,3-4,0.0,0.0,3,3,24.0
16258,3.323943662,00:00,00:00,3-4,0.0,0.0,3,3,24.0
11753,3.6415094339999996,00:00,00:00,3-4,0.0,0.0,3,3,24.0
184661,3.746835443,10:00,01:00,3-4,10.0,1.0,7,4,15.0
91185,1.75,00:00,00:00,1-2,0.0,0.0,3,3,24.0
143787,3.204761905,00:00,00:00,3-4,0.0,0.0,3,3,24.0
73859,2.9651162789999996,06:00,02:00,2-3,6.0,2.0,5,4,20.0
50816,2.883268482,22:30,04:00,2-3,22.5,4.0,3,5,5.5
148058,2.575539568,22:00,04:00,2-3,22.0,4.0,3,5,6.0
128352,2.727272727,22:30,04:00,2-3,22.5,4.0,3,5,5.5
126348,4.166666667,00:00,00:00,4-5,0.0,0.0,3,3,24.0
88135,4.306666667,18:00,04:00,4-5,18.0,4.0,1,5,10.0
141306,4.1428571430000005,16:00,03:00,4-5,16.0,3.0,1,4,11.0
114427,3.0851063830000003,12:00,02:00,3-4,12.0,2.0,7,4,14.0
160618,3.519379845,00:00,00:00,3-4,0.0,0.0,3,3,24.0
86095,4.285046728999999,11:00,02:00,4-5,11.0,2.0,7,4,15.0
109073,2.6911764710000003,11:00,00:00,2-3,11.0,0.0,7,3,13.0
148869,4.201807229,10:00,22:00,4-5,10.0,22.0,7,3,12.0
127416,3.203125,00:00,00:00,3-4,0.0,0.0,3,3,24.0
39364,3.254799302,17:00,04:00,3-4,17.0,4.0,1,5,11.0
181036,3.916666667,00:00,00:00,3-4,0.0,0.0,3,3,24.0
182353,4.56,10:00,02:00,4-5,10.0,2.0,7,4,16.0
26488,3.43902439,12:00,23:00,3-4,12.0,23.0,7,3,11.0
98644,3.5,10:00,00:00,3-4,10.0,0.0,7,3,14.0
96958,3.714285714,12:00,03:00,3-4,12.0,3.0,7,4,15.0
27711,5.0,12:00,00:00,4-5,12.0,0.0,7,3,12.0
115220,4.0,00:00,00:00,3-4,0.0,0.0,3,3,24.0
843,3.6351118760000003,08:00,05:00,3-4,8.0,5.0,6,5,21.0
133109,3.25,17:00,00:00,3-4,17.0,0.0,1,3,7.0
71677,3.75,22:00,05:00,3-4,22.0,5.0,3,5,7.0
17,2.8,00:00,00:00,2-3,0.0,0.0,3,3,24.0
126019,4.307692308,10:00,23:00,4-5,10.0,23.0,7,3,13.0
74145,3.882352941,08:30,21:00,3-4,8.5,21.0,6,2,12.5
64015,3.333333333,09:00,00:00,3-4,9.0,0.0,6,3,15.0
48113,3.873015873,17:00,03:00,3-4,17.0,3.0,1,4,10.0
186198,3.6086956519999998,00:00,00:00,3-4,0.0,0.0,3,3,24.0
10256,3.565789474,20:00,03:00,3-4,20.0,3.0,2,4,7.0
8817,3.208333333,10:00,01:00,3-4,10.0,1.0,7,4,15.0
181532,4.3025718610000006,17:30,22:00,4-5,17.5,22.0,1,3,4.5
128446,2.5,09:00,22:00,2-3,9.0,22.0,6,3,13.0
158259,3.802197802,11:00,02:00,3-4,11.0,2.0,7,4,15.0
31318,3.869918699,11:00,21:00,3-4,11.0,21.0,7,2,10.0
136132,2.409090909,00:00,00:00,2-3,0.0,0.0,3,3,24.0
94745,4.2,00:00,00:00,4-5,0.0,0.0,3,3,24.0
70910,3.282258065,07:00,23:00,3-4,7.0,23.0,6,3,16.0
171071,3.5625,10:00,00:00,3-4,10.0,0.0,7,3,14.0
54607,2.887835703,11:00,04:00,2-3,11.0,4.0,7,5,17.0
120627,3.772961816,11:00,01:20,3-4,11.0,1.3,7,4,14.3
31373,4.6578947369999995,10:00,22:00,4-5,10.0,22.0,7,3,12.0
179903,4.348837209,16:00,22:00,4-5,16.0,22.0,1,3,6.0
179488,4.333333333,00:00,00:00,4-5,0.0,0.0,3,3,24.0
80557,4.666666667,11:00,01:00,4-5,11.0,1.0,7,4,14.0
110744,3.678571429,19:00,02:00,3-4,19.0,2.0,2,4,7.0
35745,5.0,00:00,00:00,4-5,0.0,0.0,3,3,24.0
185714,3.272727273,00:00,00:00,3-4,0.0,0.0,3,3,24.0
96021,3.578947368,06:00,06:00,3-4,6.0,6.0,5,5,24.0
140105,2.0,11:00,02:00,1-2,11.0,2.0,7,4,15.0
47685,3.0,00:00,00:00,2-3,0.0,0.0,3,3,24.0
98251,3.5038759689999996,11:00,23:00,3-4,11.0,23.0,7,3,12.0
93761,3.282352941,00:00,00:00,3-4,0.0,0.0,3,3,24.0
182325,3.760204082,17:00,22:00,3-4,17.0,22.0,1,3,5.0
108221,3.379310345,21:00,06:00,3-4,21.0,6.0,2,5,9.0
132889,2.617318436,06:30,05:00,2-3,6.5,5.0,5,5,22.5
136754,4.177105832,17:30,22:00,4-5,17.5,22.0,1,3,4.5
29642,5.0,09:00,00:00,4-5,9.0,0.0,6,3,15.0
128533,3.796116505,06:00,06:00,3-4,6.0,6.0,5,5,24.0
140720,3.0,08:00,02:00,2-3,8.0,2.0,6,4,18.0
6193,4.350649351,00:00,00:00,4-5,0.0,0.0,3,3,24.0
71257,2.96,15:00,02:00,2-3,15.0,2.0,8,4,11.0
48269,4.545454545,16:00,23:00,4-5,16.0,23.0,1,3,7.0
161958,4.0,19:00,03:00,3-4,19.0,3.0,2,4,8.0
13178,4.2149837130000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
103280,4.40625,00:00,00:00,4-5,0.0,0.0,3,3,24.0
183956,4.752293578,17:00,00:00,4-5,17.0,0.0,1,3,7.0
158145,4.933333333,08:00,20:00,4-5,8.0,20.0,6,2,12.0
31508,3.65,17:00,00:00,3-4,17.0,0.0,1,3,7.0
134504,4.146067416,11:00,02:00,4-5,11.0,2.0,7,4,15.0
155633,4.397590361000001,12:00,23:00,4-5,12.0,23.0,7,3,11.0
95302,3.2,20:00,03:00,3-4,20.0,3.0,2,4,7.0
66335,4.714285714,19:00,00:00,4-5,19.0,0.0,2,3,5.0
183862,3.682926829,11:00,02:00,3-4,11.0,2.0,7,4,15.0
117619,2.947761194,11:00,23:00,2-3,11.0,23.0,7,3,12.0
135052,2.9983896939999997,07:00,01:00,2-3,7.0,1.0,6,4,18.0
150264,3.567944251,11:00,23:00,3-4,11.0,23.0,7,3,12.0
109986,4.6428571430000005,10:00,00:00,4-5,10.0,0.0,7,3,14.0
48472,2.676691729,11:00,23:00,2-3,11.0,23.0,7,3,12.0
38248,4.0,09:00,19:00,3-4,9.0,19.0,6,2,10.0
42162,4.140151515,17:00,22:30,4-5,17.0,22.5,1,3,5.5
188484,4.428571429,00:00,00:00,4-5,0.0,0.0,3,3,24.0
189665,4.110220441,17:00,21:00,4-5,17.0,21.0,1,2,4.0
182089,4.229726458,17:30,22:00,4-5,17.5,22.0,1,3,4.5
110672,3.2987804880000002,11:00,06:00,3-4,11.0,6.0,7,5,19.0
138118,5.0,10:00,23:00,4-5,10.0,23.0,7,3,13.0
63438,4.2,00:00,00:00,4-5,0.0,0.0,3,3,24.0
150121,3.25,16:00,08:00,3-4,16.0,8.0,1,6,16.0
82986,4.393406593,11:00,22:00,4-5,11.0,22.0,7,3,11.0
105716,3.923076923,17:00,01:00,3-4,17.0,1.0,1,4,8.0
111683,3.765957447,16:00,01:00,3-4,16.0,1.0,1,4,9.0
82713,4.0798611110000005,10:00,22:00,4-5,10.0,22.0,7,3,12.0
161710,4.055555556,16:00,00:00,4-5,16.0,0.0,1,3,8.0
156289,3.7247706419999997,11:00,02:00,3-4,11.0,2.0,7,4,15.0
28201,3.883458647,11:00,02:00,3-4,11.0,2.0,7,4,15.0
117648,4.2976190480000005,11:00,22:00,4-5,11.0,22.0,7,3,11.0
115629,3.6470588239999997,00:00,12:00,3-4,0.0,12.0,3,7,12.0
170112,3.413043478,00:00,00:00,3-4,0.0,0.0,3,3,24.0
5810,3.333333333,00:00,00:00,3-4,0.0,0.0,3,3,24.0
165900,3.225,07:00,01:00,3-4,7.0,1.0,6,4,18.0
76703,3.583106267,09:00,23:00,3-4,9.0,23.0,6,3,14.0
155279,3.988505747,10:00,00:00,3-4,10.0,0.0,7,3,14.0
23608,3.85483871,00:00,00:00,3-4,0.0,0.0,3,3,24.0
33234,3.68115942,18:00,04:00,3-4,18.0,4.0,1,5,10.0
186899,3.641791045,17:00,23:00,3-4,17.0,23.0,1,3,6.0
143159,4.291139241000001,11:30,22:00,4-5,11.5,22.0,7,3,10.5
56568,3.4827586210000003,08:30,22:00,3-4,8.5,22.0,6,3,13.5
20326,3.5333333330000003,00:00,00:00,3-4,0.0,0.0,3,3,24.0
42664,3.875,10:00,02:00,3-4,10.0,2.0,7,4,16.0
65782,1.6666666669999999,22:30,06:00,1-2,22.5,6.0,3,5,7.5
166463,3.75,11:00,06:00,3-4,11.0,6.0,7,5,19.0
143977,4.251655629,00:00,00:00,4-5,0.0,0.0,3,3,24.0
92187,4.193650794,11:00,23:00,4-5,11.0,23.0,7,3,12.0
79161,2.0,20:00,04:00,1-2,20.0,4.0,2,5,8.0
118884,3.330749354,00:00,00:00,3-4,0.0,0.0,3,3,24.0
129328,3.625,06:00,06:00,3-4,6.0,6.0,5,5,24.0
128130,4.19047619,00:00,00:00,4-5,0.0,0.0,3,3,24.0
183176,3.7752808989999997,11:00,00:00,3-4,11.0,0.0,7,3,13.0
152071,3.705985915,11:00,00:00,3-4,11.0,0.0,7,3,13.0
64152,4.434108527,10:00,02:00,4-5,10.0,2.0,7,4,16.0
148573,4.040540541,00:00,00:00,4-5,0.0,0.0,3,3,24.0
147542,3.666666667,12:00,00:00,3-4,12.0,0.0,7,3,12.0
161264,3.263157895,16:00,04:00,3-4,16.0,4.0,1,5,12.0
174075,4.188118812,00:00,00:00,4-5,0.0,0.0,3,3,24.0
41906,3.715277778,17:00,00:00,3-4,17.0,0.0,1,3,7.0
112694,3.666666667,15:00,06:00,3-4,15.0,6.0,8,5,15.0
102679,2.4,00:00,00:00,2-3,0.0,0.0,3,3,24.0
111276,3.6956521739999997,11:00,02:00,3-4,11.0,2.0,7,4,15.0
35744,4.354,11:30,23:00,4-5,11.5,23.0,7,3,11.5
76960,4.833333333,22:00,03:00,4-5,22.0,3.0,3,4,5.0
169928,4.32464455,10:00,22:00,4-5,10.0,22.0,7,3,12.0
162269,4.4,17:00,03:00,4-5,17.0,3.0,1,4,10.0
168812,3.0555555560000003,00:00,00:00,3-4,0.0,0.0,3,3,24.0
187968,3.125,22:00,07:00,3-4,22.0,7.0,3,6,9.0
108786,4.508928571,11:00,02:00,4-5,11.0,2.0,7,4,15.0
95829,2.763975155,06:00,02:00,2-3,6.0,2.0,5,4,20.0
188995,3.9101382489999996,11:00,23:00,3-4,11.0,23.0,7,3,12.0
14198,3.665024631,09:00,01:00,3-4,9.0,1.0,6,4,16.0
187792,4.1428571430000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
171217,3.333333333,09:00,09:00,3-4,9.0,9.0,6,6,24.0
175364,3.75,11:00,01:00,3-4,11.0,1.0,7,4,14.0
168597,3.666666667,11:00,03:00,3-4,11.0,3.0,7,4,16.0
77892,4.486486486,10:00,02:00,4-5,10.0,2.0,7,4,16.0
142203,3.737704918,00:00,00:00,3-4,0.0,0.0,3,3,24.0
26202,3.482517483,11:30,23:00,3-4,11.5,23.0,7,3,11.5
181310,3.081967213,00:00,00:00,3-4,0.0,0.0,3,3,24.0
48243,4.5,00:00,00:00,4-5,0.0,0.0,3,3,24.0
15010,3.761904762,00:00,00:00,3-4,0.0,0.0,3,3,24.0
21037,4.1062176169999995,12:00,03:00,4-5,12.0,3.0,7,4,15.0
28836,3.550561798,11:00,16:00,3-4,11.0,16.0,7,1,5.0
103909,2.782894737,17:00,04:00,2-3,17.0,4.0,1,5,11.0
136406,3.341772152,00:00,00:00,3-4,0.0,0.0,3,3,24.0
174549,1.31372549,10:00,18:00,1-2,10.0,18.0,7,1,8.0
156786,4.227019499,11:00,22:00,4-5,11.0,22.0,7,3,11.0
177002,3.762762763,11:00,00:00,3-4,11.0,0.0,7,3,13.0
74620,4.282828283,14:00,23:30,4-5,14.0,23.5,8,3,9.5
135153,3.6453900710000005,17:00,23:00,3-4,17.0,23.0,1,3,6.0
82338,4.2826086960000005,11:00,23:00,4-5,11.0,23.0,7,3,12.0
61020,5.0,23:00,03:00,4-5,23.0,3.0,3,4,4.0
124312,2.75,00:00,00:00,2-3,0.0,0.0,3,3,24.0
167247,3.066666667,00:00,00:00,3-4,0.0,0.0,3,3,24.0
166869,4.03030303,10:00,16:00,4-5,10.0,16.0,7,1,6.0
178989,4.040816327,08:00,17:00,4-5,8.0,17.0,6,1,9.0
104188,4.333333333,08:00,02:00,4-5,8.0,2.0,6,4,18.0
111956,2.769230769,17:00,06:00,2-3,17.0,6.0,1,5,13.0
168030,2.097826087,11:00,04:00,2-3,11.0,4.0,7,5,17.0
34640,3.672131148,06:00,06:00,3-4,6.0,6.0,5,5,24.0
26930,3.4,11:00,23:00,3-4,11.0,23.0,7,3,12.0
172009,4.086221471,06:00,00:00,4-5,6.0,0.0,5,3,18.0
26447,3.9,06:00,06:00,3-4,6.0,6.0,5,5,24.0
146536,3.5464285710000003,08:00,02:00,3-4,8.0,2.0,6,4,18.0
57369,4.75,00:00,00:00,4-5,0.0,0.0,3,3,24.0
18205,3.034482759,18:00,03:00,3-4,18.0,3.0,1,4,9.0
130241,4.177982861,17:00,03:00,4-5,17.0,3.0,1,4,10.0
117304,4.126491647,11:00,04:00,4-5,11.0,4.0,7,5,17.0
166694,3.494382022,00:00,00:00,3-4,0.0,0.0,3,3,24.0
156953,3.5,00:00,00:00,3-4,0.0,0.0,3,3,24.0
24851,4.066666667,10:00,04:00,4-5,10.0,4.0,7,5,18.0
121438,3.746478873,12:00,18:00,3-4,12.0,18.0,7,1,6.0
153536,4.545454545,16:00,03:00,4-5,16.0,3.0,1,4,11.0
90360,3.308080808,17:00,22:00,3-4,17.0,22.0,1,3,5.0
121589,3.291666667,16:00,05:00,3-4,16.0,5.0,1,5,13.0
150880,3.9579929989999996,11:00,00:00,3-4,11.0,0.0,7,3,13.0
38367,2.640243902,11:00,00:00,2-3,11.0,0.0,7,3,13.0
188454,3.86407767,00:00,00:00,3-4,0.0,0.0,3,3,24.0
133856,3.858611825,11:00,01:00,3-4,11.0,1.0,7,4,14.0
64828,3.1060606060000002,17:00,03:00,3-4,17.0,3.0,1,4,10.0
96741,2.9844961239999996,00:00,00:00,2-3,0.0,0.0,3,3,24.0
102117,3.483870968,06:00,05:30,3-4,6.0,5.5,5,5,23.5
144997,3.342592593,10:00,04:00,3-4,10.0,4.0,7,5,18.0
73833,3.967213115,08:00,08:00,3-4,8.0,8.0,6,6,24.0
70931,4.070678796,17:30,23:00,4-5,17.5,23.0,1,3,5.5
13910,4.4574780060000005,17:00,02:00,4-5,17.0,2.0,1,4,9.0
155096,3.972972973,00:00,00:00,3-4,0.0,0.0,3,3,24.0
180000,2.940199336,11:00,02:00,2-3,11.0,2.0,7,4,15.0
116034,4.1724137930000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
187461,4.633802817,09:00,21:00,4-5,9.0,21.0,6,2,12.0
28266,3.166666667,00:00,00:00,3-4,0.0,0.0,3,3,24.0
164747,3.819548872,17:00,22:00,3-4,17.0,22.0,1,3,5.0
27961,3.129032258,00:00,00:00,3-4,0.0,0.0,3,3,24.0
149411,4.315789474,06:00,06:00,4-5,6.0,6.0,5,5,24.0
73093,3.9426751589999998,11:30,02:00,3-4,11.5,2.0,7,4,14.5
52441,3.939393939,00:00,00:00,3-4,0.0,0.0,3,3,24.0
174015,3.666666667,16:00,04:00,3-4,16.0,4.0,1,5,12.0
185044,3.545454545,00:00,00:00,3-4,0.0,0.0,3,3,24.0
3307,3.94419004,11:00,22:00,3-4,11.0,22.0,7,3,11.0
158050,3.1363636360000005,00:00,00:00,3-4,0.0,0.0,3,3,24.0
148311,4.7,17:00,03:00,4-5,17.0,3.0,1,4,10.0
80716,3.130434783,00:00,00:00,3-4,0.0,0.0,3,3,24.0
184707,2.901639344,00:00,00:00,2-3,0.0,0.0,3,3,24.0
107155,3.5388235289999996,08:30,22:00,3-4,8.5,22.0,6,3,13.5
182806,3.151515152,00:00,00:00,3-4,0.0,0.0,3,3,24.0
69323,3.988095238,17:00,22:00,3-4,17.0,22.0,1,3,5.0
179697,2.764705882,21:00,04:00,2-3,21.0,4.0,2,5,7.0
185784,3.729613734,17:00,23:00,3-4,17.0,23.0,1,3,6.0
39770,4.698412698,11:00,01:00,4-5,11.0,1.0,7,4,14.0
88525,3.2941176469999998,11:00,23:00,3-4,11.0,23.0,7,3,12.0
66129,4.267527675,00:00,00:00,4-5,0.0,0.0,3,3,24.0
115653,3.9148936169999997,10:00,02:00,3-4,10.0,2.0,7,4,16.0
190602,3.34,17:00,04:00,3-4,17.0,4.0,1,5,11.0
87061,4.484375,14:00,22:00,4-5,14.0,22.0,8,3,8.0
137871,3.209125475,12:00,23:00,3-4,12.0,23.0,7,3,11.0
128939,4.163058187,11:00,02:00,4-5,11.0,2.0,7,4,15.0
169906,3.2581227439999996,11:30,18:00,3-4,11.5,18.0,7,1,6.5
165162,4.2,00:00,00:00,4-5,0.0,0.0,3,3,24.0
75043,4.514285714,06:00,06:00,4-5,6.0,6.0,5,5,24.0
79208,3.269230769,09:00,19:00,3-4,9.0,19.0,6,2,10.0
61519,3.2319999999999998,22:30,07:00,3-4,22.5,7.0,3,6,8.5
118728,4.25,11:30,19:00,4-5,11.5,19.0,7,2,7.5
15737,3.923747277,11:00,23:00,3-4,11.0,23.0,7,3,12.0
136341,3.553287982,11:00,00:00,3-4,11.0,0.0,7,3,13.0
133155,2.774193548,11:00,02:00,2-3,11.0,2.0,7,4,15.0
137905,4.549689441,00:00,00:00,4-5,0.0,0.0,3,3,24.0
132191,4.409853624,00:00,00:00,4-5,0.0,0.0,3,3,24.0
79620,3.0758196719999997,07:00,03:00,3-4,7.0,3.0,6,4,20.0
12621,4.208732694,17:00,23:00,4-5,17.0,23.0,1,3,6.0
74635,3.222222222,00:00,00:00,3-4,0.0,0.0,3,3,24.0
168081,4.096348884,09:00,00:00,4-5,9.0,0.0,6,3,15.0
142499,3.788321168,00:00,00:00,3-4,0.0,0.0,3,3,24.0
36418,3.119402985,11:00,23:30,3-4,11.0,23.5,7,3,12.5
67092,3.600566572,12:00,00:00,3-4,12.0,0.0,7,3,12.0
13082,2.825396825,10:00,03:30,2-3,10.0,3.5,7,4,17.5
142101,5.0,08:00,05:00,4-5,8.0,5.0,6,5,21.0
149592,4.14516129,11:00,04:00,4-5,11.0,4.0,7,5,17.0
177741,3.942307692,22:30,04:00,3-4,22.5,4.0,3,5,5.5
101415,3.988764045,12:00,02:00,3-4,12.0,2.0,7,4,14.0
7295,4.024390244,00:00,00:00,4-5,0.0,0.0,3,3,24.0
111435,4.179487179,00:00,00:00,4-5,0.0,0.0,3,3,24.0
1077,4.291428571,10:00,22:00,4-5,10.0,22.0,7,3,12.0
135893,3.479166667,18:00,04:00,3-4,18.0,4.0,1,5,10.0
175701,3.0,06:00,06:00,2-3,6.0,6.0,5,5,24.0
121694,2.891472868,11:00,23:00,2-3,11.0,23.0,7,3,12.0
65273,3.653225806,17:00,22:30,3-4,17.0,22.5,1,3,5.5
121594,3.576923077,07:00,02:00,3-4,7.0,2.0,6,4,19.0
72676,4.074324324,11:00,18:00,4-5,11.0,18.0,7,1,7.0
135999,4.37037037,11:00,23:45,4-5,11.0,23.8,7,3,12.8
123168,3.2439024389999997,00:00,00:00,3-4,0.0,0.0,3,3,24.0
64807,4.8928571430000005,10:00,02:00,4-5,10.0,2.0,7,4,16.0
65190,4.120192308,11:00,06:00,4-5,11.0,6.0,7,5,19.0
19447,4.15,11:00,23:00,4-5,11.0,23.0,7,3,12.0
123263,2.75,10:00,23:00,2-3,10.0,23.0,7,3,13.0
164960,3.3485714289999997,20:00,03:00,3-4,20.0,3.0,2,4,7.0
96204,4.375,10:00,03:30,4-5,10.0,3.5,7,4,17.5
118150,3.7,00:00,00:00,3-4,0.0,0.0,3,3,24.0
69626,4.333333333,11:00,02:00,4-5,11.0,2.0,7,4,15.0
161109,3.1529562980000003,11:00,03:00,3-4,11.0,3.0,7,4,16.0
61654,3.232876712,11:00,03:00,3-4,11.0,3.0,7,4,16.0
90683,3.1,00:00,00:00,3-4,0.0,0.0,3,3,24.0
544,3.813953488,17:00,01:00,3-4,17.0,1.0,1,4,8.0
113244,4.266666667,20:00,04:00,4-5,20.0,4.0,2,5,8.0
139298,3.619047619,07:00,00:00,3-4,7.0,0.0,6,3,17.0
67363,3.032786885,00:00,00:00,3-4,0.0,0.0,3,3,24.0
39918,3.785714286,00:00,00:00,3-4,0.0,0.0,3,3,24.0
146232,4.158227848,10:00,03:00,4-5,10.0,3.0,7,4,17.0
77496,2.706161137,11:00,23:00,2-3,11.0,23.0,7,3,12.0
189661,3.449438202,08:00,22:00,3-4,8.0,22.0,6,3,14.0
159709,3.4,17:00,05:00,3-4,17.0,5.0,1,5,12.0
133387,3.865017668,11:00,23:00,3-4,11.0,23.0,7,3,12.0
50274,3.7319277110000004,17:00,23:00,3-4,17.0,23.0,1,3,6.0
3099,3.8417266189999997,11:00,00:00,3-4,11.0,0.0,7,3,13.0
38525,4.058823529,11:00,23:00,4-5,11.0,23.0,7,3,12.0
132997,4.124590164,10:00,00:00,4-5,10.0,0.0,7,3,14.0
35288,2.574468085,12:00,05:00,2-3,12.0,5.0,7,5,17.0
161628,3.642857143,09:00,09:00,3-4,9.0,9.0,6,6,24.0
79320,4.4429708219999995,11:30,22:00,4-5,11.5,22.0,7,3,10.5
7552,4.476190476,20:00,05:00,4-5,20.0,5.0,2,5,9.0
